TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
5,CC,product.SpeciesProp.managed.DR,0,R,,138
5,CC,product.SpeciesProp.managed.FDC,0,R,,139
5,CC,product.SpeciesProp.managed.HW,0,R,,140
5,CC,product.SpeciesProp.managed.PLC,0,R,,141
5,CC,product.SpeciesProp.managed.SS,0,R,,142
5,CC,product.SpeciesProp.managed.YC,0,R,,143
5,CC,product.Treated.managed.CC,0,R,,144
5,CC,product.Treated.managed.CWHvm_HW_CW_M.CC,0,R,,144
5,CC,product.Yield.managed.BA,0,R,,123
5,CC,product.Yield.managed.CW,0,R,,124
5,CC,product.Yield.managed.DR,0,R,,125
5,CC,product.Yield.managed.FDC,0,R,,126
5,CC,product.Yield.managed.HW,0,R,,127
5,CC,product.Yield.managed.PLC,0,R,,128
5,CC,product.Yield.managed.SS,0,R,,129
5,CC,product.Yield.managed.Total,0,R,,130
5,CC,product.Yield.managed.YC,0,R,,131
6,CC,product.HarvestedVolume.managed.BA.CC,0,R,,157
6,CC,product.HarvestedVolume.managed.CW.CC,0,R,,158
6,CC,product.HarvestedVolume.managed.DR.CC,0,R,,159
6,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,160
6,CC,product.HarvestedVolume.managed.HW.CC,0,R,,161
6,CC,product.HarvestedVolume.managed.PL.CC,0,R,,162
6,CC,product.HarvestedVolume.managed.SS.CC,0,R,,162
6,CC,product.HarvestedVolume.managed.Total.CC,0,R,,163
6,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,81
6,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,82
6,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,83
6,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,84
6,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,81
6,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,81
6,CC,product.SpeciesProp.managed.BA,0,R,,85
6,CC,product.SpeciesProp.managed.CW,0,R,,164
6,CC,product.SpeciesProp.managed.DR,0,R,,87
6,CC,product.SpeciesProp.managed.FDC,0,R,,165
6,CC,product.SpeciesProp.managed.HW,0,R,,166
6,CC,product.SpeciesProp.managed.PL,0,R,,90
6,CC,product.SpeciesProp.managed.SS,0,R,,90
6,CC,product.Treated.managed.CC,0,R,,91
6,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,91
6,CC,product.Yield.managed.BA,0,R,,157
6,CC,product.Yield.managed.CW,0,R,,158
6,CC,product.Yield.managed.DR,0,R,,159
6,CC,product.Yield.managed.FDC,0,R,,160
6,CC,product.Yield.managed.HW,0,R,,161
6,CC,product.Yield.managed.PL,0,R,,162
6,CC,product.Yield.managed.SS,0,R,,162
6,CC,product.Yield.managed.Total,0,R,,163
8,CC,product.HarvestedVolume.managed.CW.CC,0,R,,180
8,CC,product.HarvestedVolume.managed.DR.CC,0,R,,181
8,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,182
8,CC,product.HarvestedVolume.managed.HW.CC,0,R,,183
8,CC,product.HarvestedVolume.managed.SS.CC,0,R,,184
8,CC,product.HarvestedVolume.managed.Total.CC,0,R,,185
8,CC,product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,0,R,,46
8,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,186
8,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,187
8,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,188
8,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,46
8,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,46
8,CC,product.SpeciesProp.managed.CW,0,R,,50
8,CC,product.SpeciesProp.managed.DR,0,R,,189
8,CC,product.SpeciesProp.managed.FDC,0,R,,190
8,CC,product.SpeciesProp.managed.HW,0,R,,53
8,CC,product.SpeciesProp.managed.SS,0,R,,54
8,CC,product.Treated.managed.CC,0,R,,191
8,CC,product.Treated.managed.CWHvm_DR_HW_M.CC,0,R,,191
8,CC,product.Yield.managed.CW,0,R,,180
8,CC,product.Yield.managed.DR,0,R,,181
8,CC,product.Yield.managed.FDC,0,R,,182
8,CC,product.Yield.managed.HW,0,R,,183
8,CC,product.Yield.managed.SS,0,R,,184
8,CC,product.Yield.managed.Total,0,R,,185
9,CC,product.HarvestedVolume.managed.BA.CC,0,R,,212
9,CC,product.HarvestedVolume.managed.CW.CC,0,R,,213
9,CC,product.HarvestedVolume.managed.DR.CC,0,R,,214
9,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,215
9,CC,product.HarvestedVolume.managed.HW.CC,0,R,,216
9,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,217
9,CC,product.HarvestedVolume.managed.SS.CC,0,R,,218
9,CC,product.HarvestedVolume.managed.Total.CC,0,R,,219
9,CC,product.HarvestedVolume.managed.YC.CC,0,R,,220
9,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,46
9,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,186
9,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,221
9,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,222
9,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,46
9,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,46
9,CC,product.SpeciesProp.managed.BA,0,R,,223
9,CC,product.SpeciesProp.managed.CW,0,R,,224
9,CC,product.SpeciesProp.managed.DR,0,R,,225
9,CC,product.SpeciesProp.managed.FDC,0,R,,226
9,CC,product.SpeciesProp.managed.HW,0,R,,227
9,CC,product.SpeciesProp.managed.PLC,0,R,,228
9,CC,product.SpeciesProp.managed.SS,0,R,,229
9,CC,product.SpeciesProp.managed.YC,0,R,,230
9,CC,product.Treated.managed.CC,0,R,,191
9,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,191
9,CC,product.Yield.managed.BA,0,R,,212
9,CC,product.Yield.managed.CW,0,R,,213
9,CC,product.Yield.managed.DR,0,R,,214
9,CC,product.Yield.managed.FDC,0,R,,215
9,CC,product.Yield.managed.HW,0,R,,216
9,CC,product.Yield.managed.PLC,0,R,,217
9,CC,product.Yield.managed.SS,0,R,,218
9,CC,product.Yield.managed.Total,0,R,,219
9,CC,product.Yield.managed.YC,0,R,,220
10,CC,product.HarvestedVolume.managed.BA.CC,0,R,,240
10,CC,product.HarvestedVolume.managed.CW.CC,0,R,,241
10,CC,product.HarvestedVolume.managed.DR.CC,0,R,,242
10,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,243
10,CC,product.HarvestedVolume.managed.HW.CC,0,R,,244
10,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,245
10,CC,product.HarvestedVolume.managed.SS.CC,0,R,,246
10,CC,product.HarvestedVolume.managed.Total.CC,0,R,,219
10,CC,product.HarvestedVolume.managed.YC.CC,0,R,,247
10,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,46
10,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,186
10,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,221
10,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,222
10,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,46
10,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,46
10,CC,product.SpeciesProp.managed.BA,0,R,,248
10,CC,product.SpeciesProp.managed.CW,0,R,,249
10,CC,product.SpeciesProp.managed.DR,0,R,,250
10,CC,product.SpeciesProp.managed.FDC,0,R,,251
10,CC,product.SpeciesProp.managed.HW,0,R,,252
10,CC,product.SpeciesProp.managed.PLC,0,R,,253
10,CC,product.SpeciesProp.managed.SS,0,R,,254
10,CC,product.SpeciesProp.managed.YC,0,R,,255
10,CC,product.Treated.managed.CC,0,R,,191
10,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,191
10,CC,product.Yield.managed.BA,0,R,,240
10,CC,product.Yield.managed.CW,0,R,,241
10,CC,product.Yield.managed.DR,0,R,,242
10,CC,product.Yield.managed.FDC,0,R,,243
10,CC,product.Yield.managed.HW,0,R,,244
10,CC,product.Yield.managed.PLC,0,R,,245
10,CC,product.Yield.managed.SS,0,R,,246
10,CC,product.Yield.managed.Total,0,R,,219
10,CC,product.Yield.managed.YC,0,R,,247
12,CC,product.HarvestedVolume.managed.BA.CC,0,R,,282
12,CC,product.HarvestedVolume.managed.CW.CC,0,R,,283
12,CC,product.HarvestedVolume.managed.DR.CC,0,R,,284
12,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,285
12,CC,product.HarvestedVolume.managed.HW.CC,0,R,,286
12,CC,product.HarvestedVolume.managed.PL.CC,0,R,,287
12,CC,product.HarvestedVolume.managed.SS.CC,0,R,,287
12,CC,product.HarvestedVolume.managed.Total.CC,0,R,,288
12,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,132
12,CC,product.Seral.area.immature.CWHvm_FDC_HW_L.CC,0,R,,133
12,CC,product.Seral.area.mature.CWHvm_FDC_HW_L.CC,0,R,,289
12,CC,product.Seral.area.overmature.CWHvm_FDC_HW_L.CC,0,R,,290
12,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_L.CC,0,R,,132
12,CC,product.Seral.area.young.CWHvm_FDC_HW_L.CC,0,R,,132
12,CC,product.SpeciesProp.managed.BA,0,R,,291
12,CC,product.SpeciesProp.managed.CW,0,R,,292
12,CC,product.SpeciesProp.managed.DR,0,R,,293
12,CC,product.SpeciesProp.managed.FDC,0,R,,294
12,CC,product.SpeciesProp.managed.HW,0,R,,295
12,CC,product.SpeciesProp.managed.PL,0,R,,296
12,CC,product.SpeciesProp.managed.SS,0,R,,296
12,CC,product.Treated.managed.CC,0,R,,144
12,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,144
12,CC,product.Yield.managed.BA,0,R,,282
12,CC,product.Yield.managed.CW,0,R,,283
12,CC,product.Yield.managed.DR,0,R,,284
12,CC,product.Yield.managed.FDC,0,R,,285
12,CC,product.Yield.managed.HW,0,R,,286
12,CC,product.Yield.managed.PL,0,R,,287
12,CC,product.Yield.managed.SS,0,R,,287
12,CC,product.Yield.managed.Total,0,R,,288
15,CC,product.HarvestedVolume.managed.BA.CC,0,R,,157
15,CC,product.HarvestedVolume.managed.CW.CC,0,R,,158
15,CC,product.HarvestedVolume.managed.DR.CC,0,R,,159
15,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,160
15,CC,product.HarvestedVolume.managed.HW.CC,0,R,,161
15,CC,product.HarvestedVolume.managed.PL.CC,0,R,,162
15,CC,product.HarvestedVolume.managed.SS.CC,0,R,,162
15,CC,product.HarvestedVolume.managed.Total.CC,0,R,,324
15,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,81
15,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,82
15,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,83
15,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,84
15,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,81
15,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,81
15,CC,product.SpeciesProp.managed.BA,0,R,,85
15,CC,product.SpeciesProp.managed.CW,0,R,,325
15,CC,product.SpeciesProp.managed.DR,0,R,,87
15,CC,product.SpeciesProp.managed.FDC,0,R,,326
15,CC,product.SpeciesProp.managed.HW,0,R,,166
15,CC,product.SpeciesProp.managed.PL,0,R,,90
15,CC,product.SpeciesProp.managed.SS,0,R,,90
15,CC,product.Treated.managed.CC,0,R,,91
15,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,91
15,CC,product.Yield.managed.BA,0,R,,157
15,CC,product.Yield.managed.CW,0,R,,158
15,CC,product.Yield.managed.DR,0,R,,159
15,CC,product.Yield.managed.FDC,0,R,,160
15,CC,product.Yield.managed.HW,0,R,,161
15,CC,product.Yield.managed.PL,0,R,,162
15,CC,product.Yield.managed.SS,0,R,,162
15,CC,product.Yield.managed.Total,0,R,,324
16,CC,product.HarvestedVolume.managed.BA.CC,0,R,,338
16,CC,product.HarvestedVolume.managed.CW.CC,0,R,,339
16,CC,product.HarvestedVolume.managed.DR.CC,0,R,,340
16,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,341
16,CC,product.HarvestedVolume.managed.HW.CC,0,R,,342
16,CC,product.HarvestedVolume.managed.PL.CC,0,R,,343
16,CC,product.HarvestedVolume.managed.SS.CC,0,R,,343
16,CC,product.HarvestedVolume.managed.Total.CC,0,R,,344
16,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_L.CC,0,R,,345
16,CC,product.Seral.area.immature.CWHvm_HW_FDC_L.CC,0,R,,346
16,CC,product.Seral.area.mature.CWHvm_HW_FDC_L.CC,0,R,,347
16,CC,product.Seral.area.overmature.CWHvm_HW_FDC_L.CC,0,R,,348
16,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_L.CC,0,R,,345
16,CC,product.Seral.area.young.CWHvm_HW_FDC_L.CC,0,R,,345
16,CC,product.SpeciesProp.managed.BA,0,R,,349
16,CC,product.SpeciesProp.managed.CW,0,R,,350
16,CC,product.SpeciesProp.managed.DR,0,R,,351
16,CC,product.SpeciesProp.managed.FDC,0,R,,352
16,CC,product.SpeciesProp.managed.HW,0,R,,353
16,CC,product.SpeciesProp.managed.PL,0,R,,354
16,CC,product.SpeciesProp.managed.SS,0,R,,354
16,CC,product.Treated.managed.CC,0,R,,355
16,CC,product.Treated.managed.CWHvm_HW_FDC_L.CC,0,R,,355
16,CC,product.Yield.managed.BA,0,R,,338
16,CC,product.Yield.managed.CW,0,R,,339
16,CC,product.Yield.managed.DR,0,R,,340
16,CC,product.Yield.managed.FDC,0,R,,341
16,CC,product.Yield.managed.HW,0,R,,342
16,CC,product.Yield.managed.PL,0,R,,343
16,CC,product.Yield.managed.SS,0,R,,343
16,CC,product.Yield.managed.Total,0,R,,344
18,CC,product.HarvestedVolume.managed.BA.CC,0,R,,379
18,CC,product.HarvestedVolume.managed.CW.CC,0,R,,380
18,CC,product.HarvestedVolume.managed.DR.CC,0,R,,381
18,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,382
18,CC,product.HarvestedVolume.managed.HW.CC,0,R,,383
18,CC,product.HarvestedVolume.managed.PL.CC,0,R,,384
18,CC,product.HarvestedVolume.managed.SS.CC,0,R,,384
18,CC,product.HarvestedVolume.managed.Total.CC,0,R,,385
18,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_M.CC,0,R,,81
18,CC,product.Seral.area.immature.CWHvm_FDC_HW_M.CC,0,R,,82
18,CC,product.Seral.area.mature.CWHvm_FDC_HW_M.CC,0,R,,83
18,CC,product.Seral.area.overmature.CWHvm_FDC_HW_M.CC,0,R,,84
18,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_M.CC,0,R,,81
18,CC,product.Seral.area.young.CWHvm_FDC_HW_M.CC,0,R,,81
18,CC,product.SpeciesProp.managed.BA,0,R,,85
18,CC,product.SpeciesProp.managed.CW,0,R,,386
18,CC,product.SpeciesProp.managed.DR,0,R,,87
18,CC,product.SpeciesProp.managed.FDC,0,R,,387
18,CC,product.SpeciesProp.managed.HW,0,R,,89
18,CC,product.SpeciesProp.managed.PL,0,R,,388
18,CC,product.SpeciesProp.managed.SS,0,R,,388
18,CC,product.Treated.managed.CC,0,R,,91
18,CC,product.Treated.managed.CWHvm_FDC_HW_M.CC,0,R,,91
18,CC,product.Yield.managed.BA,0,R,,379
18,CC,product.Yield.managed.CW,0,R,,380
18,CC,product.Yield.managed.DR,0,R,,381
18,CC,product.Yield.managed.FDC,0,R,,382
18,CC,product.Yield.managed.HW,0,R,,383
18,CC,product.Yield.managed.PL,0,R,,384
18,CC,product.Yield.managed.SS,0,R,,384
18,CC,product.Yield.managed.Total,0,R,,385
20,CC,product.HarvestedVolume.managed.BA.CC,0,R,,402
20,CC,product.HarvestedVolume.managed.CW.CC,0,R,,403
20,CC,product.HarvestedVolume.managed.DR.CC,0,R,,404
20,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,405
20,CC,product.HarvestedVolume.managed.HW.CC,0,R,,406
20,CC,product.HarvestedVolume.managed.PL.CC,0,R,,407
20,CC,product.HarvestedVolume.managed.SS.CC,0,R,,407
20,CC,product.HarvestedVolume.managed.Total.CC,0,R,,408
20,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_M.CC,0,R,,81
20,CC,product.Seral.area.immature.CWHvm_FDC_HW_M.CC,0,R,,82
20,CC,product.Seral.area.mature.CWHvm_FDC_HW_M.CC,0,R,,83
20,CC,product.Seral.area.overmature.CWHvm_FDC_HW_M.CC,0,R,,84
20,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_M.CC,0,R,,81
20,CC,product.Seral.area.young.CWHvm_FDC_HW_M.CC,0,R,,81
20,CC,product.SpeciesProp.managed.BA,0,R,,85
20,CC,product.SpeciesProp.managed.CW,0,R,,386
20,CC,product.SpeciesProp.managed.DR,0,R,,87
20,CC,product.SpeciesProp.managed.FDC,0,R,,387
20,CC,product.SpeciesProp.managed.HW,0,R,,89
20,CC,product.SpeciesProp.managed.PL,0,R,,90
20,CC,product.SpeciesProp.managed.SS,0,R,,90
20,CC,product.Treated.managed.CC,0,R,,91
20,CC,product.Treated.managed.CWHvm_FDC_HW_M.CC,0,R,,91
20,CC,product.Yield.managed.BA,0,R,,402
20,CC,product.Yield.managed.CW,0,R,,403
20,CC,product.Yield.managed.DR,0,R,,404
20,CC,product.Yield.managed.FDC,0,R,,405
20,CC,product.Yield.managed.HW,0,R,,406
20,CC,product.Yield.managed.PL,0,R,,407
20,CC,product.Yield.managed.SS,0,R,,407
20,CC,product.Yield.managed.Total,0,R,,408
22,CC,product.HarvestedVolume.managed.BA.CC,0,R,,430
22,CC,product.HarvestedVolume.managed.CW.CC,0,R,,431
22,CC,product.HarvestedVolume.managed.DR.CC,0,R,,432
22,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,433
22,CC,product.HarvestedVolume.managed.HW.CC,0,R,,434
22,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,435
22,CC,product.HarvestedVolume.managed.SS.CC,0,R,,436
22,CC,product.HarvestedVolume.managed.Total.CC,0,R,,437
22,CC,product.HarvestedVolume.managed.YC.CC,0,R,,438
22,CC,product.QMDNumerator.managed.CWHvm_HW_CW_H.CC,0,R,,345
22,CC,product.Seral.area.immature.CWHvm_HW_CW_H.CC,0,R,,346
22,CC,product.Seral.area.mature.CWHvm_HW_CW_H.CC,0,R,,439
22,CC,product.Seral.area.overmature.CWHvm_HW_CW_H.CC,0,R,,440
22,CC,product.Seral.area.regenerating.CWHvm_HW_CW_H.CC,0,R,,345
22,CC,product.Seral.area.young.CWHvm_HW_CW_H.CC,0,R,,345
22,CC,product.SpeciesProp.managed.BA,0,R,,441
22,CC,product.SpeciesProp.managed.CW,0,R,,442
22,CC,product.SpeciesProp.managed.DR,0,R,,443
22,CC,product.SpeciesProp.managed.FDC,0,R,,444
22,CC,product.SpeciesProp.managed.HW,0,R,,445
22,CC,product.SpeciesProp.managed.PLC,0,R,,446
22,CC,product.SpeciesProp.managed.SS,0,R,,447
22,CC,product.SpeciesProp.managed.YC,0,R,,448
22,CC,product.Treated.managed.CC,0,R,,355
22,CC,product.Treated.managed.CWHvm_HW_CW_H.CC,0,R,,355
22,CC,product.Yield.managed.BA,0,R,,430
22,CC,product.Yield.managed.CW,0,R,,431
22,CC,product.Yield.managed.DR,0,R,,432
22,CC,product.Yield.managed.FDC,0,R,,433
22,CC,product.Yield.managed.HW,0,R,,434
22,CC,product.Yield.managed.PLC,0,R,,435
22,CC,product.Yield.managed.SS,0,R,,436
22,CC,product.Yield.managed.Total,0,R,,437
22,CC,product.Yield.managed.YC,0,R,,438
23,CC,product.HarvestedVolume.managed.BA.CC,0,R,,458
23,CC,product.HarvestedVolume.managed.CW.CC,0,R,,459
23,CC,product.HarvestedVolume.managed.DR.CC,0,R,,460
23,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,461
23,CC,product.HarvestedVolume.managed.HW.CC,0,R,,462
23,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,463
23,CC,product.HarvestedVolume.managed.SS.CC,0,R,,464
23,CC,product.HarvestedVolume.managed.Total.CC,0,R,,437
23,CC,product.HarvestedVolume.managed.YC.CC,0,R,,465
23,CC,product.QMDNumerator.managed.CWHvm_HW_CW_H.CC,0,R,,345
23,CC,product.Seral.area.immature.CWHvm_HW_CW_H.CC,0,R,,346
23,CC,product.Seral.area.mature.CWHvm_HW_CW_H.CC,0,R,,439
23,CC,product.Seral.area.overmature.CWHvm_HW_CW_H.CC,0,R,,440
23,CC,product.Seral.area.regenerating.CWHvm_HW_CW_H.CC,0,R,,345
23,CC,product.Seral.area.young.CWHvm_HW_CW_H.CC,0,R,,345
23,CC,product.SpeciesProp.managed.BA,0,R,,466
23,CC,product.SpeciesProp.managed.CW,0,R,,467
23,CC,product.SpeciesProp.managed.DR,0,R,,468
23,CC,product.SpeciesProp.managed.FDC,0,R,,469
23,CC,product.SpeciesProp.managed.HW,0,R,,470
23,CC,product.SpeciesProp.managed.PLC,0,R,,471
23,CC,product.SpeciesProp.managed.SS,0,R,,472
23,CC,product.SpeciesProp.managed.YC,0,R,,473
23,CC,product.Treated.managed.CC,0,R,,355
23,CC,product.Treated.managed.CWHvm_HW_CW_H.CC,0,R,,355
23,CC,product.Yield.managed.BA,0,R,,458
23,CC,product.Yield.managed.CW,0,R,,459
23,CC,product.Yield.managed.DR,0,R,,460
23,CC,product.Yield.managed.FDC,0,R,,461
23,CC,product.Yield.managed.HW,0,R,,462
23,CC,product.Yield.managed.PLC,0,R,,463
23,CC,product.Yield.managed.SS,0,R,,464
23,CC,product.Yield.managed.Total,0,R,,437
23,CC,product.Yield.managed.YC,0,R,,465
25,CC,product.HarvestedVolume.managed.BA.CC,0,R,,495
25,CC,product.HarvestedVolume.managed.CW.CC,0,R,,496
25,CC,product.HarvestedVolume.managed.DR.CC,0,R,,497
25,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,498
25,CC,product.HarvestedVolume.managed.HW.CC,0,R,,499
25,CC,product.HarvestedVolume.managed.PLC.CC,0,R,,500
25,CC,product.HarvestedVolume.managed.SS.CC,0,R,,501
25,CC,product.HarvestedVolume.managed.Total.CC,0,R,,502
25,CC,product.HarvestedVolume.managed.YC.CC,0,R,,503
25,CC,product.QMDNumerator.managed.CWHvm_CW_HW_M.CC,0,R,,46
25,CC,product.Seral.area.immature.CWHvm_CW_HW_M.CC,0,R,,186
25,CC,product.Seral.area.mature.CWHvm_CW_HW_M.CC,0,R,,221
